Surface sensible+latent heat flux (Wm**-2),Surface downwelling shortwave flux (Wm**-2),Surface downwelling longwave flux (Wm**-2),Sea level pressure (hPa),Total precipitation (mm/day),Relative humidity averaged 1000-300hPa (%),U wind at 10 m (m s**-1),V wind at 10 m (m s**-1),TotalArc,Total cloud cover (%),Total column cloud water (g m**-2),GH_mean
-13.18762192,5.620551408,211.89266119999996,1009.736208,1.1389459929999999,75.81135221,1.5286321980000002,0.760001921,11778670.0,84.55025375,53.2142176,5877.854875333333
-21.41218883,1.341255227,189.27210019999998,1013.4709119999999,0.898874699,74.48910933,-0.866488922,-0.548213906,13583796.0,83.22558026,38.16813459,5833.358991000001
-19.58370282,3.435863645,181.1802499,1016.982982,0.811110971,71.76253274,-0.9695064879999999,-0.7158929140000001,14942655.0,80.31034114,32.37808424,5848.011369666667
-10.42636668,19.99513222,184.0507501,1018.384851,0.713342327,72.83024655,0.245906927,-0.009359540999999999,15719615.0,80.06260597,33.95488125,5858.431820333332
-19.15972195,70.42020207,193.9023806,1011.489934,0.845877842,74.07347769,0.40351906600000004,0.05854308,15709945.0,79.45450322,36.02051842,5829.133464666666
-22.03315874,158.04457390000002,220.2344975,1016.6349150000001,0.7477459590000001,69.96905702,-0.463702073,-0.47680965,15074225.0,77.40165929,40.69264479,5990.400541666667
-34.11483936,226.03855980000003,258.8430949,1014.317591,0.906235832,69.58090190000001,-0.574465174,-0.465197841,13819856.0,80.08653715,61.05416267,6089.577537666667
-45.55262836,245.8110653,289.21117169999997,1007.9681640000001,1.2953779779999999,68.57750546,0.483225413,-0.034726232,12164629.0,75.54400062,82.48599808,6166.788045666667
-44.84676108,208.6975251,307.8517966,1009.486827,1.291054188,67.91037153,0.49935349100000004,0.081230502,10299193.0,74.40262385,100.574104,6256.8079769999995
-32.60081681,134.3780172,302.7951837,1008.268934,1.5130555430000001,71.90179242,1.103316992,0.28370526100000004,7697984.0,79.27036361,115.92401940000002,6199.399370666666
-26.48657676,71.50296805,275.9520697,1011.0013119999999,1.4256531419999998,72.68799414,0.597813666,-0.028497643,7243769.0,81.47182698,92.44497254,6104.542788333332
-23.43282002,25.44282226,244.7139251,1009.647437,1.291550678,75.77205342,0.462741202,-0.076189543,9529022.0,83.82711916,67.49976941,5974.040918666668
-18.21996296,5.676592275,207.0499505,1007.668759,1.101733812,76.30455061,0.387632075,0.056751887,11348541.0,84.77647413,48.1201723,5851.061045666666
-17.74795881,1.383815154,193.7566345,1009.597567,0.977927401,75.26521558,0.595304394,0.189063172,13606609.0,83.91677095,43.11605676,5810.791732333334
-19.20266987,3.4324097019999997,191.4819984,1011.7825369999999,0.927830053,72.99667655,-0.106045866,-0.213466894,14742123.0,82.60459715,39.66772949,5826.475954333334
-15.74148009,18.87224881,196.89240149999998,1010.852493,0.845509965,75.17553016,0.23623783,-0.078259434,15370741.0,82.47175585,36.32938783,5828.196313333333
-20.55930134,68.99934135,195.6648259,1015.521178,0.895979946,72.19985925,0.286940148,0.045972584000000004,15435938.0,80.03503309,40.69448009,5859.456678333333
-23.81155553,153.42011269999998,231.84315120000002,1018.9806179999999,0.753013954,68.63095056,-0.571395703,-0.611788778,14708445.0,76.14173831,45.00581879,6035.624000666667
-34.44667547,224.2747164,261.2425232,1017.5218789999999,0.8985615090000001,68.5113276,-0.55686872,-0.474357223,13218724.0,78.69118098,64.36066846,6125.797357333333
-43.65477213,242.92913470000002,291.6573254,1011.599046,1.253053806,67.78563486,0.340267666,-0.00855382,11661736.0,75.13324032,84.12868558,6203.508160666667
-42.65628307,195.2631931,309.66435930000006,1010.146802,1.398095301,69.76068599,-0.306597815,-0.303089137,9226616.0,78.15642085,110.8026682,6257.739264
-32.66808472,135.0716211,305.7770545,1008.604868,1.579578546,71.05068056,0.5260378960000001,0.048687649000000006,6749413.0,79.03200994,112.78260230000001,6213.8902973333325
-24.73709166,71.39330811,282.824045,1010.6818910000001,1.434832911,72.06286647,-0.0019152770000000002,-0.23023657600000003,6181161.0,81.12930437,94.22970812,6128.164769333333
-28.14166937,25.73562747,244.93159190000003,1011.054676,1.351282985,76.25413341,-0.564423883,-0.408964361,8976796.0,83.9752765,65.94545962,5966.016436666668
-20.25931285,5.686047691000001,218.34309130000003,1014.405227,1.093592205,74.19844105,0.007590258000000001,-0.24916662399999998,11048162.0,84.21763188,52.26356407,5942.437361333334
-20.2154892,1.354335721,191.5824259,1014.9756970000001,0.846972614,74.37964795,0.460094825,-0.028367111,13085316.0,83.58773994,39.1288401,5850.393494333333
-7.99399166,3.3409747889999997,193.2936233,1014.723086,0.8436347959999999,73.52271726,0.8477070729999999,0.410786163,14353876.0,84.61563788,45.37734506,5844.217367666667
-14.23321844,19.08615421,190.54052480000001,1011.601932,0.9416194170000001,74.43246196,0.789560275,0.273919843,15324546.0,82.36170057,40.48941775,5810.564434666667
-11.74402648,71.78425834,202.1515565,1018.903365,0.7585153640000001,70.28160469,0.906373697,0.378004478,15253090.0,77.7420528,39.48796875,5923.727090666667
-25.38757167,160.17506619999997,221.76734249999998,1019.8339300000001,0.709493761,69.18994685,-1.0236794820000001,-0.667181213,14347812.0,78.81865458,39.7646654,6014.526134
-32.87143383,233.78554730000002,255.07646119999998,1016.8030960000001,0.90333886,69.65422288,-0.050566941,-0.257297633,13138756.0,77.70297654,58.32713167,6099.527084333332
-43.18235892,248.0754706,287.06401919999996,1011.860283,1.208341213,69.00387501,0.100629469,-0.09442829300000001,12171457.0,76.08642999,83.68548686,6188.515117666666
-44.42015428,206.3831851,306.85974889999994,1009.594534,1.456127675,69.47025717,0.921650663,0.24624637100000002,10459376.0,76.02424434,103.6949475,6241.689161333333
-32.13387942,133.2036888,299.64232169999997,1010.240967,1.5571945740000002,71.76946991,0.411501619,0.054009534000000005,8285617.0,80.31333762,112.6475746,6195.664740333334
-24.51776114,70.18678152,276.31760180000003,1015.344483,1.333934553,72.42200033,-0.293123555,-0.320007256,7911530.0,82.63006405,91.60368587,6140.835057
-23.98337617,25.64364123,242.0883772,1012.244457,1.260328294,75.23712307,-0.121798788,-0.258889054,9426298.0,84.16451192,68.79019954,5987.64692
-19.51459548,5.5453049839999995,221.3825866,1014.069084,1.131381197,72.92269595,0.646578807,0.032216399,10612586.0,81.13137027,53.21932803,5954.630065333334
-18.3303104,1.296048303,195.9828757,1016.538033,0.94210299,75.2356525,-0.436589281,-0.389462866,13207313.0,83.53024032,41.83720651,5893.732338333332
-19.105877,3.599543165,182.15620969999998,1012.10002,0.877530002,74.87723387,1.000690375,0.12934279099999998,14620773.0,81.9653699,37.92591278,5804.015873333334
-17.35815714,19.62717559,185.67677350000002,1008.3759,0.90474507,75.65445153,-0.075142975,-0.176928721,15633564.0,82.06710335,36.49165864,5771.012759666667
-17.15582747,71.87162031,197.6758291,1014.440772,0.830587868,71.46052094,0.156126328,-0.151843935,15690392.0,77.37916065,36.03711695,5862.113735333333
-25.80007099,158.1292087,222.3801988,1013.655449,0.881737202,69.95544217,0.465824357,-0.095365185,14689029.0,76.77788721,45.09066859,5948.320808666667
-34.06210334,226.8470293,258.9441425,1018.676703,0.89897473,68.12088376,-0.95865445,-0.606800036,13391653.0,79.42522715,61.80605461,6117.215661333332
-45.44915425,246.2982602,289.5161642,1012.9582320000001,1.122864824,65.81874189,-0.419138179,-0.36071773100000004,11985158.0,75.00427234,82.23156244,6214.698143666667
-42.27592,196.37776719999997,310.439573,1011.3592679999999,1.341927996,69.26972861,0.049773334,-0.11224067800000001,9658514.0,79.18021482,110.84477079999999,6264.097906333333
-33.52498795,136.4088602,302.0353225,1010.197,1.51963996,70.21093099,0.64808808,0.151106792,7347113.0,79.04558241,111.2933995,6213.569876333334
-24.05765847,70.10349032,282.2201103,1009.914684,1.486784906,72.07756515,0.5831714379999999,0.043725827,6775136.0,81.63434057,99.32403655,6119.67298
-27.19610496,24.61808384,248.0427741,1013.525248,1.3229028809999999,75.70270889,-0.031299539,-0.25445558100000004,8804354.0,85.51968941,70.85769341,6012.689602666666
-17.54364074,5.508266836000001,215.625082,1010.914209,1.0164215559999998,74.62423927,-0.36541822399999996,-0.248022937,10944072.0,84.57895154,51.20180596,5889.765807333333
-14.62346471,1.322225873,192.2071451,1010.1236230000001,0.8880948059999999,74.58182037,0.044987846,-0.10963057400000001,13351908.0,84.44851936,42.3676436,5821.581714333333
-16.82089737,3.497955984,185.8141627,1019.005049,0.805456733,72.24929704,-0.42924464,-0.43507954299999996,14940232.0,82.36583259,35.4033291,5884.981775666666
-21.6516235,19.73670574,177.7174085,1011.666426,0.864711036,73.08270337,-0.281062879,-0.31322461100000004,15897132.0,81.88275047,34.423393100000006,5791.207026
-20.00334878,70.97108918,196.5902836,1015.300216,0.855389691,71.12248039,0.071213594,-0.129201035,15775531.0,77.97240008,38.55288975,5882.756360333333
-24.18561273,156.22590680000002,224.37226980000003,1014.949353,0.751489622,71.09016791,-0.99276024,-0.62250818,14988185.0,80.05116039,43.48103525,5980.733299
-31.80968139,229.49469359999998,257.08520519999996,1013.5238720000001,0.969795155,69.44783375,-0.157927063,-0.30391458600000004,13862312.0,79.01538662,62.97836821,6088.111674666667
-43.83430079,241.7887824,293.2922589,1015.473251,1.195212813,67.68776509,-0.592640652,-0.46714988399999996,11948231.0,75.29198232,88.65353502,6246.065092333333
-44.99464312,207.2819226,311.7848321000001,1012.149041,1.372825159,67.31345053,-0.296420975,-0.335507748,9674306.0,75.09548432,101.01411329999999,6298.168712666668
-31.46630082,128.8594467,308.1477177,1009.60419,1.6227027330000001,71.7190973,0.142390231,-0.10442844300000001,7557743.0,81.12824654,126.25647350000001,6228.695110666667
-24.56478707,68.54021767,281.196183,1012.152222,1.398288222,74.08307181,-0.720949519,-0.488721095,6617915.0,83.11151366,96.10612689,6127.010503
-26.69894427,26.28806004,242.29099159999998,1011.634776,1.3140544459999999,73.59145358,-0.43175319700000003,-0.38361858200000004,8887213.0,83.85424455,65.87760521,5988.780705666667
-20.95715373,5.848990284,215.3821525,1017.8441789999999,0.95217738,73.84844461,-0.798451026,-0.450166313,10789267.0,84.32534526,45.75589657,5956.279315
-17.05772025,1.32147924,197.0939243,1009.964976,1.00626718,74.01708849,0.055831989000000005,-0.23305493800000002,13337799.0,83.26014305,42.912367700000004,5842.763344333333
-14.54296707,3.551669242,181.52103799999998,1014.459268,0.7463789740000001,73.91292764,0.008056313,-0.074536731,14573454.0,81.01797597,32.8833211,5829.001459
-17.06676957,19.21394574,187.1608009,1012.435445,0.883396524,73.43778211,-0.061421764000000004,-0.103247356,15480723.0,81.28864171,37.55424321,5828.493415333334
-16.13872385,71.44999702,193.3473103,1020.6893220000001,0.643538335,71.56082404,-0.7850234559999999,-0.53494224,15521960.0,77.76046044,31.93600148,5938.645767666666
-25.1984228,159.5449609,216.4003259,1016.1950410000001,0.790655618,69.99175814,-0.49156961600000004,-0.519195553,15244751.0,77.1968718,39.88596173,5988.585864666667
-32.17429236,229.5444941,255.8229855,1015.805191,0.9223248470000001,67.80302991,-0.7371571170000001,-0.337761527,13920440.0,79.21439103,61.49510604,6109.863594666666
-42.97313995,244.5320423,289.9375727,1009.523807,1.263794212,68.79642921,0.5972336779999999,0.082745804,12189139.0,75.70855305,84.92720157,6189.383035333333
-44.25251702,198.8570756,309.2475365,1010.798632,1.394052125,67.86398076,-0.039351891,-0.184825858,9649862.0,78.04257253,109.1929797,6269.401961333333
-32.94686927,132.51913059999998,302.910012,1010.907885,1.417388492,70.87378021,-0.477774194,-0.371543189,7436390.0,80.79268874,114.16861159999999,6220.432847666666
-23.10427268,71.60017859999999,279.87955619999997,1010.3264640000001,1.3558969140000001,71.53353375,0.222258647,-0.067633335,6292180.0,81.16701277,95.21064148,6122.664998666667
-25.60476923,25.98159738,243.2491824,1013.0093529999999,1.212457638,73.81884127,-0.142849814,-0.264023818,9135965.0,84.27421613,68.13964439,5999.131369
-21.28177635,5.660687829,214.3539128,1010.9677800000001,1.16900127,74.95585056,0.307591023,0.084732124,11028115.0,84.57029736,54.02153741,5896.241347333334
-21.764977899999998,1.3454601609999999,196.9324996,1010.972685,0.976113736,76.08807727,0.086961392,-0.195410251,12951470.0,84.87984475,40.32963219,5828.440923666666
-20.4371583,3.390748462,187.3911558,1012.6853710000001,0.9812827159999999,75.24782137,0.842221395,0.26623789,14535974.0,84.9046205,40.43053021,5795.102192000001
-14.95546306,19.32115416,193.48856730000003,1009.9494900000001,0.8766373129999999,72.65010147,-0.154375651,-0.238471232,15302491.0,82.86004944,36.38136408,5808.836873
-23.52275657,72.21093234,197.69925790000002,1014.834784,0.8569363090000001,69.39151209999999,-0.591760187,-0.514271171,15382748.0,76.59273831,36.5806402,5886.208925666667
-26.56527052,158.2824532,223.6716687,1016.228987,0.82294449,69.83823570000001,-0.288809417,-0.48533064299999995,14751192.0,78.92655088,43.46415051,5987.461087000001
-34.35288249,232.38662319999997,256.0361871,1013.481949,0.8812786029999999,68.50425485,0.121924478,-0.152901204,13258767.0,77.88974115,59.517637300000004,6076.0501939999995
-45.80710506,251.658637,287.56404150000003,1010.588941,1.238605094,67.36145026,0.26335638100000003,-0.101985296,11797237.0,72.77123779,78.1621397,6185.778200666667
-43.919158700000004,204.01701719999997,308.3935363,1012.240981,1.349140113,67.16596402,0.102558613,-0.151407768,9809609.0,76.58132929,102.7645163,6274.635807333332
-33.19333579,134.1151155,302.3890913,1011.863097,1.552649895,69.87391655,0.141443964,-0.12527739,7272316.0,79.07469973,113.3626565,6228.243307333333
-23.65631146,69.80469726,277.893345,1009.0425439999999,1.487286004,74.00495114,0.509041889,0.012447682,6361242.0,83.27218932,88.81513426,6090.369243666667
-20.07163235,25.13949523,246.8459715,1011.3806960000001,1.227658845,73.55953603,0.076770785,-0.103998149,8945551.0,84.35655849999999,73.79876245,5995.725919
-18.15666519,5.38839916,214.21539750000002,1016.870419,0.9842467159999999,73.52208624,-0.475070626,-0.35893740399999996,10576434.0,83.92322356,51.59201132,5948.1046013333325
-20.41961312,1.315280397,194.8712617,1019.247883,0.805827642,71.34352994,-0.821362493,-0.693891536,12886842.0,81.77240448,39.09181616,5908.726342000001
-14.35401803,3.4982190560000004,189.09092859999998,1013.3342060000001,0.83861373,74.26113808,-0.027381548,-0.012011466,14420073.0,83.14623837,37.92168218,5830.892611333334
-16.79992063,20.10833572,186.91251440000002,1016.384624,0.839153459,72.31544207,-0.104186816,-0.144417565,15417612.0,80.49011036,34.37567369,5868.663848
-21.43702795,72.9073396,190.7940697,1019.5758900000001,0.656120217,71.53466170000002,-1.027406942,-0.742607826,15723336.0,77.42616435,31.08630694,5919.144427666667
-24.60784305,160.5441495,216.32503619999997,1013.4371689999999,0.8159646840000001,70.30449712,-0.00024948799999999997,-0.33018178600000003,14973707.0,77.5799747,42.20823058,5951.171906333333
-33.14564652,227.34917709999996,258.0384521,1014.101103,1.050024522,69.55718555,-0.381957789,-0.31462208199999997,13778176.0,80.23746524,65.501233,6087.456134
-47.13490491,252.6153481,288.0993568,1013.050564,1.118852397,66.36102681,0.10293533099999999,-0.259494216,11753749.0,72.72679866,77.58207715,6210.802104333333
-46.13041958,205.6393608,309.54389380000003,1010.709877,1.4270740690000001,67.26510778,0.107099051,-0.136350418,9284882.0,75.98859757,102.30765,6267.014338333333
-32.24415883,133.4734093,304.9409514,1009.683829,1.53566128,69.80246163,0.10148000800000001,-0.18117670100000002,7529955.0,79.29097127,115.83362949999999,6227.002812333333
-22.88022348,70.59277901,282.2250514,1012.0170109999999,1.319486455,72.23221998,-0.031993725,-0.209395754,6777849.0,80.89598926,94.41837655,6131.562650333333
-24.44138301,25.21872532,246.18006060000002,1010.966295,1.19517236,75.94548695,-0.081913396,-0.27036313300000003,8601947.0,85.42441659,66.61960772,5979.175120333334
-27.34378571,5.517969888,217.88911919999998,1008.688779,1.2480235240000002,73.31848389,0.8976256690000001,0.08902348800000001,10942561.0,84.36906218,52.19223877,5876.817895333334
-17.04596375,1.36767569,204.3633135,1015.1303439999999,0.928549185,74.03168187,0.592768755,0.20919649,12917951.0,84.19483892,44.38598887,5892.701265333333
-19.178147,3.4461875280000003,187.5719408,1008.545849,0.9686270640000001,74.24496864,-0.117215253,-0.270002592,14568011.0,82.71962319,39.42504862,5808.495599333334
-23.83840048,19.53002328,181.1856636,1011.4908320000001,0.87343842,74.11684188,-0.67893841,-0.460442079,15465497.0,81.24672436,34.79130987,5787.436109333333
-18.6493448,70.75836851,202.31024490000001,1013.931859,0.797854837,71.06406592,-0.17592255699999998,-0.28862964399999996,15536855.0,78.40887128,36.09358227,5897.203245666667
-21.21944018,160.17722980000002,217.05943140000002,1016.8288630000001,0.809287451,71.05488067,0.438421136,0.046713766,14455330.0,77.11316928,42.98841361,5971.502254999999
-30.85088759,232.0150654,257.4976606,1014.83259,0.943193547,67.55113563,-0.48088665399999997,-0.43034456,13175821.0,76.30086736,60.41735709,6106.530821333334
-46.28028065,251.5463562,291.46822589999994,1010.253107,1.14747048,66.62931781,0.186228375,-0.084515009,11774150.0,73.07775617,75.63940334,6194.761519666667
-44.79798166,204.8835857,308.62341610000004,1009.592198,1.482620407,68.26766391,0.588523286,0.128607873,9579813.0,76.53658095,105.447352,6258.096507666666
-32.44657282,132.1396899,306.11569,1011.7663349999999,1.489353834,70.87699935,0.14820234599999998,-0.09900946199999999,6568202.0,80.44286563,114.9803524,6237.7519103333325
-26.32477471,70.05003029999999,279.952293,1009.53045,1.521518734,72.84581856,0.264530889,-0.106457945,5981516.0,81.98343481,92.42618311,6107.319794
-23.74792717,26.4116717,250.0639702,1016.0271650000001,1.137357225,71.6779011,-0.37062376700000005,-0.384052874,8825055.0,82.26922838,64.39670464,6054.2796456666665
-18.66820612,5.497161974,219.65040809999996,1014.760959,0.920997255,73.5325691,-0.79457499,-0.50646755,10802291.0,84.59132083,47.35047913,5944.699290666667
-14.71067358,1.331624863,201.8338231,1013.647322,0.9096589079999999,74.03747091,0.06454531,0.02778167,12894841.0,84.05113927,43.22969296,5876.151175666667
-20.769092800000003,3.419764837,189.1545505,1011.5020900000001,0.9016430009999999,72.51502839,-0.075889953,-0.390925365,14587970.0,80.71513451,36.76301416,5831.319154666667
-11.56273457,19.44884642,186.0229601,1013.956818,0.8417137640000001,73.81229872,0.502371799,0.134432284,15352767.0,79.38544639,36.51444208,5839.548817666667
-16.28854118,70.24774411,196.8000481,1012.279791,0.868844477,73.43856098,0.751831128,0.114913826,15614924.0,78.13007155,37.20596621,5865.705076333333
-23.4069357,155.2561452,224.40367569999998,1015.6763980000001,0.8158426120000001,70.33140406,-0.262526553,-0.248023187,14680578.0,78.72382597,45.30268209,5981.641859333333
-32.75601973,230.20292200000003,258.7033854,1013.2737880000001,1.004331059,68.63818565,0.11520929699999999,-0.18170601600000003,13085408.0,77.00797593,60.58081829,6093.007601666667
-43.58767215,245.21781529999998,290.35418,1011.7590970000001,1.160251309,68.3334492,-0.42056288299999994,-0.352933832,11852723.0,75.45533884,81.88785228,6205.361215666667
-46.17897425,210.22037369999998,309.324119,1011.0346599999999,1.340935142,66.54948993,0.434627185,0.069108474,9527327.0,73.91081834,98.02706797,6276.365383666666
-34.81881263,136.3474851,307.55769489999994,1012.096389,1.529689604,70.24334864,0.364787549,-0.059463203,6934298.0,78.90126686,112.30076559999999,6250.139485666667
-26.38631731,71.05275242,284.1998017,1010.019143,1.490241216,72.42683721,0.920288078,0.11416274,6184659.0,80.72599907,95.23780864,6121.389843666667
-24.32153911,25.33400813,254.077026,1012.869742,1.285572276,73.88274472,-0.367130819,-0.368631586,8671509.0,83.70677397,71.84762924,6033.642607333334
-18.49109145,5.5045220310000005,220.3800772,1012.6977619999999,1.1353561079999999,76.01492621,-0.074121253,-0.102214724,10317863.0,85.02278415,56.89663958,5919.0819
-25.21620486,1.2884315309999999,200.89140559999998,1007.3938099999999,1.1321951609999998,75.36458918,0.14750091,-0.18868179699999998,12888731.0,84.77686212,45.86307474,5824.745235333333
-19.51899815,3.4313437510000004,189.0339159,1018.607618,0.790137572,72.22772247,-0.296063612,-0.338268785,14145035.0,82.33661362,36.39491022,5894.198201
-19.10740173,19.32536141,185.17104080000001,1016.940978,0.821322993,73.51915284,-0.567501634,-0.602890254,15044432.0,81.25389224,34.626143,5880.055590999999
-15.98052499,72.22197121,194.26893619999998,1016.590683,0.810577628,72.39503023,-0.148168093,-0.043341631,15151214.0,78.80710942,38.2873047,5894.315162333333
-21.78762355,158.5758572,223.21418599999998,1017.107584,0.7445739579999999,70.50278124,-0.964835515,-0.569471788,14204414.0,78.56042591,43.31805404,5994.774537666667
-32.69859112,227.8572253,260.2006201,1016.828165,0.91006106,69.70820624,-1.094747792,-0.6756943870000001,12642298.0,79.96841518,62.15219506,6120.255654
-45.75501666,247.20710409999998,290.4120145,1014.1334609999999,1.1220910640000001,67.47611374,-0.422935025,-0.404280475,11581625.0,75.48315714,80.17813406,6221.432439666666
-44.48046178,204.249178,309.61099839999997,1010.777609,1.313838842,67.6181395,0.323807793,-0.013958438,9651145.0,76.68963670000001,99.66857371,6268.039153333334
-32.53071284,131.6286922,306.0607202,1012.296395,1.39580493,70.57511783,0.06317947900000001,-0.14148915,6867679.0,80.62805254,113.24700279999999,6239.809331333334
-27.00028502,68.46986632,280.6571975,1009.7671029999999,1.552353677,73.56749795,0.044442946,-0.180963155,6081899.0,82.15124801,95.9878552,6105.491456333333
-24.86734983,24.30851409,248.3090463,1011.418346,1.267609713,75.58649598,-0.28878036100000004,-0.307655721,8504884.0,84.66068604,68.22828105,5996.559003666666
-26.11785519,5.305417695,216.4644495,1008.972473,1.20983751,75.83425031,-0.015562744,-0.20459813100000002,10658959.0,84.89175638,52.32847658,5880.613996666667
-25.26917656,1.340489918,193.7245374,1011.553382,1.0806431029999999,75.60920168,0.9429605459999999,0.264739151,12797208.0,84.47357408,42.82651412,5817.580589333334
-16.75390748,3.489579687,200.0307409,1013.17292,1.0178560890000001,75.44686804,0.773686413,0.272348617,13805291.0,85.05879845,43.71625989,5848.797421666666
-16.26644244,19.86630572,196.07287340000002,1018.652293,0.8523151290000001,74.79665841,1.0042523559999998,0.31018313,14502784.0,82.88914637,39.20315743,5882.455590999999
-18.84098994,70.48996473,200.4685483,1016.7771640000001,0.8005580640000001,72.11182091,-0.311527667,-0.398816499,14849592.0,80.67893454,39.28433321,5909.874987333334
-25.05860308,157.72896980000002,224.39674669999997,1016.792364,0.8456645009999999,68.45186458,-0.462347065,-0.44096198799999997,14179071.0,77.91024998,44.8299963,6002.992168333334
-36.94177369,230.9126387,261.6673363,1017.5309699999999,0.9179440190000001,66.75729197,-0.408650781,-0.42910203700000005,13065544.0,75.96705964,60.39928597,6136.4487856666665
-46.39212753,241.29942400000002,294.8269135,1012.614924,1.092799407,65.89021109,-0.629609299,-0.445856714,11384970.0,76.09383377,82.84855976,6218.811141666668
-44.08494945,200.335787,311.5591361,1010.306125,1.47170179,67.80807977,0.08645534699999999,-0.134578911,8990790.0,78.08937826,106.0007982,6269.662109
-31.72090299,129.546722,306.43419480000006,1010.571418,1.520845565,71.06758241,0.142694278,-0.12400964099999999,6326816.0,80.43331659,117.0735607,6229.954593333333
-29.05134188,70.70946879,280.3363079,1009.4118800000001,1.606285524,71.71358826,0.346072492,-0.082039294,5593692.0,79.80741716,92.7090186,6099.604264333334
-24.31491373,24.57653777,252.31801569999996,1009.695899,1.345142183,73.77160472,0.233429208,-0.093945026,8486385.0,83.0049357,72.6847483,5996.770628333333
-22.52487563,5.198406403,225.3860119,1014.096121,1.186109065,75.59155997,0.047462782,-0.250503761,10509688.0,85.98614712,58.83157738,5942.339591
-16.14243173,1.3107585959999999,204.9951888,1017.416284,0.9052133529999999,73.47214004,0.07577320900000001,-0.037042307999999996,12553241.0,83.56232181,42.70129768,5918.1442990000005
-15.3917312,3.6751091369999997,192.98880830000002,1014.812466,0.93556057,75.19971351,1.127245023,0.5663805510000001,13724887.0,82.83216462,41.48855933,5858.862959333333
-14.61010533,19.27507834,196.0607659,1014.7544369999999,0.8831770790000001,74.73623827,0.264714265,0.0486499,14541957.0,80.75134342,40.14119301,5879.9319270000005
-23.65687743,71.24856949999999,196.7377846,1020.1509169999999,0.730198771,70.45903139,-0.984899251,-0.7030945890000001,14542387.0,76.10956935,34.35058381,5940.680815666667
-24.48617411,158.87996809999999,220.8721602,1017.287153,0.832984505,71.5121431,-0.5601934679999999,-0.45671631,14066142.0,78.95279824,41.36271045,5978.432749
-32.42879637,228.72169100000002,262.0238481,1015.540064,0.903537708,68.94357457,-0.253331963,-0.35265083799999997,12679492.0,76.35965723,60.1675591,6110.879573333333
-45.51097485,240.310904,293.3461752,1009.639926,1.318371256,69.12919556,0.8579927509999999,0.199005884,11132544.0,75.93822922,86.72683278,6199.553913
-44.27391158,198.1094216,311.244528,1010.2490140000001,1.3957340230000002,68.81188265,0.274997871,-0.034056035,8735814.0,77.79858249,108.3633884,6268.844075666667
-32.91983636,132.45220659999998,306.347887,1011.545174,1.3858498540000002,70.97080881,0.20671189199999998,-0.149101323,6561046.0,80.51854115,114.36559109999999,6232.511352333334
-24.17204221,69.36595443,285.07680869999996,1008.229567,1.564497499,71.48193149,0.34072589200000003,-0.132953731,5949744.0,80.53785346,100.60804499999999,6128.282215
-27.44450093,25.05690188,250.0398079,1013.686813,1.3038698690000001,74.90599307,-0.904777078,-0.598285032,8359121.0,82.92659141,68.56072891,6015.288382666666
-25.52556714,5.54113875,220.819431,1014.8216779999999,1.197817713,74.47527268,0.138656895,-0.12651796699999998,9878031.0,84.94105552,56.57537028,5929.201652
-18.74158927,1.284537723,206.39535969999997,1003.983508,1.1132962259999999,76.75791184,0.430624158,0.122251021,12334078.0,84.92594339,48.00478117,5796.51824
-19.93467003,3.31539131,197.3826226,1007.734815,1.044906011,76.89918908,0.20835810300000002,-0.044671604000000004,13891515.0,85.17937996,42.74718298,5786.469942
-16.16104512,19.76931561,188.53650480000002,1017.5520849999999,0.6795376120000001,71.75008242,-0.758992408,-0.504653606,14648254.0,78.69723818,31.59389603,5871.308498666666
-17.32920966,69.95556864,199.6045685,1014.459693,0.8659970229999999,73.83782096,0.934432047,0.216198712,14756338.0,78.56924784,39.2345695,5875.996360666667
-26.00784701,151.7718494,233.67809640000002,1012.82163,0.928941536,67.81056409,0.441812555,-0.034124701,13968973.0,77.24830788,50.66526384,5979.866736
-37.69130878,230.5159989,255.88331890000003,1013.254991,0.915573541,68.10794826,-0.489833285,-0.395460748,12956236.0,78.24514943,57.76170875,6071.268882333334
-45.15514921,241.2404236,293.9606887,1013.1185539999999,1.145102254,66.45358354,-0.608840349,-0.416733467,11588930.0,75.47738488,83.11589435,6232.486462333333
-45.40686621,204.5498155,312.57696239999996,1010.4714449999999,1.3339957690000002,67.09823857,-0.541845198,-0.43336849,8187444.0,76.42660539,102.64630670000001,6281.493643666668
-33.08737561,131.08864,308.58326,1010.2658460000001,1.55424702,71.42730924,0.18742504899999998,-0.138903469,5405329.0,79.83012741,116.19991979999999,6234.4689616666665
-29.77084344,70.36950953,282.1815783,1010.542201,1.640172142,73.65178683,0.00943919,-0.143650819,4324232.0,80.82188811,91.76979966,6106.2783346666665
-26.48666185,24.94342824,254.8574236,1009.9616710000001,1.442715136,74.76767117,0.39994930799999995,0.11353158099999999,6799766.0,83.84134984,76.25149402,6000.449417666667
-28.74263242,5.4764129520000004,219.87577709999997,1012.899255,1.237295435,73.89647799,-0.358396993,-0.27449426899999996,10082302.0,84.93993451,53.34389971,5911.0219013333335
-20.33367171,1.317234512,206.2414674,1010.8067,1.110035374,76.9056318,0.22955094899999998,0.031452182,12448216.0,85.52934883,48.25161441,5847.996069666668
-19.77484104,3.378671735,192.5151032,1011.85063,0.9534073679999999,76.81104711,0.563895994,0.215483864,14140570.0,85.20749023,40.92480084,5802.244287333332
